A3747,2015/09/08,2015/10/13,858181,1037,癌嬤做工 籌錢醫燙傷女,楊光翔,http://www.appledaily.com.tw/appledaily/article/headline/20150908/36765190,http://search.appledaily.com.tw/charity/projdetail/proj/A3747
A3745,2015/09/07,2015/10/13,709394,873,男突病倒 婦做手工養2兒,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150907/36763387,http://search.appledaily.com.tw/charity/projdetail/proj/A3745
A3744,2015/09/04,2015/10/06,983006,1085,獨養3殘障兒 病母：要撐下去,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150904/36758704,http://search.appledaily.com.tw/charity/projdetail/proj/A3744
A3743,2015/09/03,2015/10/06,1035292,1130,癌母撐病體 帶遲緩兒復健,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150903/36756511,http://search.appledaily.com.tw/charity/projdetail/proj/A3743
A3742,2015/09/02,2015/10/06,740289,944,2摯愛臥床 癲癇婦心慌,楊光翔,http://www.appledaily.com.tw/appledaily/article/headline/20150902/36753902,http://search.appledaily.com.tw/charity/projdetail/proj/A3742
A3741,2015/09/01,2015/10/06,674660,836,癌父猝逝 女嘆沒機會孝順,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150901/36752170,http://search.appledaily.com.tw/charity/projdetail/proj/A3741
A3740,2015/08/31,2015/10/06,866102,969,顧癱父癌母 出嫁女苦撐,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150831/36751049,http://search.appledaily.com.tw/charity/projdetail/proj/A3740
A3738,2015/08/28,2015/10/06,664565,840,高三兒顧果園 護癌父心血,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150828/36746270,http://search.appledaily.com.tw/charity/projdetail/proj/A3738
A3739,2015/08/27,2015/09/30,916040,1049,伴7歲兒抗癌 單親媽心酸,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150827/36743324,http://search.appledaily.com.tw/charity/projdetail/proj/A3739
A3737,2015/08/26,2015/09/30,595842,817,兒遭電傷復健 老父做工難撐,楊光翔,http://www.appledaily.com.tw/appledaily/article/headline/20150826/36741422,http://search.appledaily.com.tw/charity/projdetail/proj/A3737
A3736,2015/08/25,2015/09/27,1273029,1290,母中風 9歲童：換我顧她,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150825/36740013,http://search.appledaily.com.tw/charity/projdetail/proj/A3736
A3734,2015/08/24,2015/09/26,686914,864,14歲兒顧癱父 心疼母扛家,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150824/36738285,http://search.appledaily.com.tw/charity/projdetail/proj/A3734
A3735,2015/08/21,2015/09/26,684319,899,四癌魔煎熬 童：很怕爸死掉,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150821/36733227,http://search.appledaily.com.tw/charity/projdetail/proj/A3735
A3733,2015/08/20,2015/09/21,579548,823,癱男掛心幼女 哭喊要回家,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150820/36731150,http://search.appledaily.com.tw/charity/projdetail/proj/A3733
A3732,2015/08/19,2015/09/21,600988,811,孝女未嫁 顧殘父癌母,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150819/36728670,http://search.appledaily.com.tw/charity/projdetail/proj/A3732
A3731,2015/08/18,2015/09/21,884482,1018,病兒棄學撐家 盲母嘆拖累他,楊光翔,http://www.appledaily.com.tw/appledaily/article/headline/20150818/36726962,http://search.appledaily.com.tw/charity/projdetail/proj/A3731
A3730,2015/08/17,2015/09/21,691557,899,弱妻顧癱夫 3口擠鐵皮屋,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150817/36725831,http://search.appledaily.com.tw/charity/projdetail/proj/A3730
A3729,2015/08/16,2015/09/18,612085,826,父癱難撐家 2兒就學陷困,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150816/36724500,http://search.appledaily.com.tw/charity/projdetail/proj/A3729
A3727,2015/08/14,2015/09/18,706899,891,17歲女 做手工顧癱母,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150814/36720769,http://search.appledaily.com.tw/charity/projdetail/proj/A3727
A3728,2015/08/13,2015/09/15,794849,972,婦忍喪夫慟 顧幼子盲翁,楊光翔,http://www.appledaily.com.tw/appledaily/article/headline/20150813/36718483,http://search.appledaily.com.tw/charity/projdetail/proj/A3728
A3726,2015/08/12,2015/09/15,849123,983,婆殘夫癌子盲 婦咬牙撐,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150812/36716808,http://search.appledaily.com.tw/charity/projdetail/proj/A3726
A3725,2015/08/11,2015/09/15,621750,800,父殘子又傷 棲陋屋愁開銷,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150811/36714966,http://search.appledaily.com.tw/charity/projdetail/proj/A3725
A3724,2015/08/10,2015/09/15,703418,943,夫罹癌 憨妻打工扛4口,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150810/36712963,http://search.appledaily.com.tw/charity/projdetail/proj/A3724
A3723,2015/08/07,2015/09/15,663067,881,嬤獨顧癱子 心酸往肚吞,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150807/36708542,http://search.appledaily.com.tw/charity/projdetail/proj/A3723
A3722,2015/08/06,2015/09/07,783528,965,貧血少女打工 撐病殘4口家,,http://www.appledaily.com.tw/appledaily/article/headline/20150806/36706462,http://search.appledaily.com.tw/charity/projdetail/proj/A3722
A3721,2015/08/05,2015/09/07,1086782,1166,母顧癱父 稚女以醫院為家,楊光翔,http://www.appledaily.com.tw/appledaily/article/headline/20150805/36704033,http://search.appledaily.com.tw/charity/projdetail/proj/A3721
A3720,2015/08/04,2015/09/07,631603,858,殘父獨力養大兩子 卻罹癌,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150804/36701899,http://search.appledaily.com.tw/charity/projdetail/proj/A3720
A3719,2015/08/03,2015/09/07,640530,922,癌母顧癱兒 「很怕倒下」,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150803/36700751,http://search.appledaily.com.tw/charity/projdetail/proj/A3719
A3718,2015/07/31,2015/09/04,606275,851,病父顧癌母 3兄妹扛家,楊光翔,http://www.appledaily.com.tw/appledaily/article/headline/20150731/36695027,http://search.appledaily.com.tw/charity/projdetail/proj/A3718
A3717,2015/07/30,2015/08/31,591896,820,愛家夫罹癌 憂妻小失依,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150730/36693198,http://search.appledaily.com.tw/charity/projdetail/proj/A3717
A3716,2015/07/29,2015/08/31,659362,903,撐病養2女 單親媽累垮,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150729/36691106,http://search.appledaily.com.tw/charity/projdetail/proj/A3716
A3715,2015/07/28,2015/08/31,742474,944,妻癱兒腦癌 翁苦顧稚孫,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150728/36689393,http://search.appledaily.com.tw/charity/projdetail/proj/A3715
A3712,2015/07/27,2015/09/01,489804,787,男半盲洗腎 妻撐家病倒,楊光翔,http://www.appledaily.com.tw/appledaily/article/headline/20150727/36687659,http://search.appledaily.com.tw/charity/projdetail/proj/A3712
A3713,2015/07/24,2015/08/28,718139,954,忍化療苦 癌母掙錢養2女,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150724/36682517,http://search.appledaily.com.tw/charity/projdetail/proj/A3713
A3714,2015/07/23,2015/08/24,574671,841,夫女罹癌 婦堅強撐家,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150723/36680278,http://search.appledaily.com.tw/charity/projdetail/proj/A3714
A3711,2015/07/22,2015/08/24,655495,848,癌父病女相依「再苦都值」,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150722/36677973,http://search.appledaily.com.tw/charity/projdetail/proj/A3711
A3710,2015/07/21,2015/08/24,688075,880,單親媽顧癱女「我相信奇蹟」,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150721/36675877,http://search.appledaily.com.tw/charity/projdetail/proj/A3710
A3709,2015/07/20,2015/08/21,578722,806,母顧癌父 貼心兒女扛家,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150720/36674696,http://search.appledaily.com.tw/charity/projdetail/proj/A3709
A3708,2015/07/17,2015/08/20,703696,922,病妻顧癱夫 屋塌沒錢修,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150717/36669358,http://search.appledaily.com.tw/charity/projdetail/proj/A3708
A3707,2015/07/16,2015/08/17,646641,903,爺嬤病殘 掛心14歲孫,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150716/36667158,http://search.appledaily.com.tw/charity/projdetail/proj/A3707
A3706,2015/07/15,2015/08/17,788624,1007,獨生孝女 顧盲母癱父,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150715/36664596,http://search.appledaily.com.tw/charity/projdetail/proj/A3706
A3705,2015/07/14,2015/08/21,575414,850,壯漢罹雙癌「想養大子女」,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150714/36662996,http://search.appledaily.com.tw/charity/projdetail/proj/A3705
A3704,2015/07/13,2015/08/17,718866,917,兒癱床留稚孫 病嬤嘆歹命,楊光翔,http://www.appledaily.com.tw/appledaily/article/headline/20150713/36661634,http://search.appledaily.com.tw/charity/projdetail/proj/A3704
A3703,2015/07/10,2015/08/13,720257,841,妻兒病癱 男硬撐：不能倒,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150710/36656560,http://search.appledaily.com.tw/charity/projdetail/proj/A3703
A3702,2015/07/09,2015/08/17,832593,1014,寡母脊損 憂2稚女生計,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150709/36653479,http://search.appledaily.com.tw/charity/projdetail/proj/A3702
A3701,2015/07/08,2015/08/11,706334,902,癌爺養6口 斷指仍苦撐,楊光翔,http://www.appledaily.com.tw/appledaily/article/headline/20150708/36651438,http://search.appledaily.com.tw/charity/projdetail/proj/A3701
A3699,2015/07/07,2015/08/11,904321,1027,父癌逝 16歲兒拾荒扛家,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150707/36649865,http://search.appledaily.com.tw/charity/projdetail/proj/A3699
A3700,2015/07/06,2015/12/03,810236,994,父截肢 弟失聰 少女扛責照顧,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150706/36648473,http://search.appledaily.com.tw/charity/projdetail/proj/A3700
A3698,2015/07/03,2015/08/07,808769,1008,夫猝逝公婆病 鬱婦憂4子生計,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150703/36643262,http://search.appledaily.com.tw/charity/projdetail/proj/A3698
A3697,2015/07/02,2015/08/07,736431,886,父罹雙癌 要為3女站起來,楊光翔,http://www.appledaily.com.tw/appledaily/article/headline/20150702/36640495,http://search.appledaily.com.tw/charity/projdetail/proj/A3697
A3696,2015/07/01,2015/08/06,521876,696,怕拖累妻女 癱男勤復健,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150701/36638564,http://search.appledaily.com.tw/charity/projdetail/proj/A3696
A3695,2015/06/30,2015/07/31,1025795,1194,跛嬤喪子 淚眼拾荒養3孫,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150630/36636858,http://search.appledaily.com.tw/charity/projdetail/proj/A3695
A3694,2015/06/29,2015/07/30,660437,849,殘父抗癌 想看子女成家,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150629/36635119,http://search.appledaily.com.tw/charity/projdetail/proj/A3694
A3693,2015/06/28,2015/07/30,835545,980,夫猝逝 婦忍悲養5幼兒,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150628/36634061,http://search.appledaily.com.tw/charity/projdetail/proj/A3693
A3692,2015/06/26,2015/07/28,593435,819,3姊弟：盼爸爸打敗癌症,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150626/36629383,http://search.appledaily.com.tw/charity/projdetail/proj/A3692
A3691,2015/06/25,2015/07/28,685751,894,單親癌母病倒 19歲女扛家,楊光翔,http://www.appledaily.com.tw/appledaily/article/headline/20150625/36627684,http://search.appledaily.com.tw/charity/projdetail/proj/A3691
A3690,2015/06/24,2015/07/28,781362,1005,重傷父 難顧11歲罕病兒,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150624/36625848,http://search.appledaily.com.tw/charity/projdetail/proj/A3690
A3689,2015/06/23,2015/07/28,888922,1042,癌父含淚顧癌兒 很不捨,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150623/36623322,http://search.appledaily.com.tw/charity/projdetail/proj/A3689
A3688,2015/06/22,2015/07/28,1068635,1141,3兄妹求神 喚醒昏迷父,楊光翔,http://www.appledaily.com.tw/appledaily/article/headline/20150622/36622320,http://search.appledaily.com.tw/charity/projdetail/proj/A3688
A3687,2015/06/21,2015/07/27,632681,832,照料2病殘 孝子愁斷炊,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150621/36620381,http://search.appledaily.com.tw/charity/projdetail/proj/A3687
A3686,2015/06/19,2015/07/20,582115,813,孝子辭職 顧癌父憨母,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150619/36616019,http://search.appledaily.com.tw/charity/projdetail/proj/A3686
A3685,2015/06/18,2015/07/19,780348,883,孝女心疼癱母 想換命給媽,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150618/36614692,http://search.appledaily.com.tw/charity/projdetail/proj/A3685
A3684,2015/06/17,2015/07/19,763309,923,養4口 婦兼2工快累垮,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150617/36611258,http://search.appledaily.com.tw/charity/projdetail/proj/A3684
A3683,2015/06/16,2015/07/17,811617,894,愛家男半癱 掛念3稚兒,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150616/36610075,http://search.appledaily.com.tw/charity/projdetail/proj/A3683
A3682,2015/06/15,2015/07/17,763592,915,孝孫摔癱 62歲翁扛4口,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150615/36608305,http://search.appledaily.com.tw/charity/projdetail/proj/A3682
A3681,2015/06/12,2015/07/13,712700,932,病妻顧癱夫 5口斷生計,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150612/36603353,http://search.appledaily.com.tw/charity/projdetail/proj/A3681
A3680,2015/06/11,2015/07/13,715344,934,顧癱兄殘妹 婦獨扛5口,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150611/36601167,http://search.appledaily.com.tw/charity/projdetail/proj/A3680
A3679,2015/06/10,2015/07/13,718025,900,脊傷男養妻女 忍痛10年,楊光翔,http://www.appledaily.com.tw/appledaily/article/headline/20150610/36598870,http://search.appledaily.com.tw/charity/projdetail/proj/A3679
A3678,2015/06/09,2015/07/10,718318,953,憨兒探昏迷母 開口喊媽,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150609/36596767,http://search.appledaily.com.tw/charity/projdetail/proj/A3678
A3677,2015/06/08,2015/07/10,904526,1066,稚女畫畫拼獎金 癱父淚崩,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150608/36595546,http://search.appledaily.com.tw/charity/projdetail/proj/A3677
A3676,2015/06/05,2015/07/09,650677,897,剛當爸卻罹癌 怕等不到她長大,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150605/36590079,http://search.appledaily.com.tw/charity/projdetail/proj/A3676
A3675,2015/06/04,2015/07/06,793211,994,童忍痛抗血癌 不讓媽傷心,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150604/36587907,http://search.appledaily.com.tw/charity/projdetail/proj/A3675
A3670,2015/06/03,2015/07/06,1029583,1130,姊妹1天吃2餐 省錢顧殘母,李佳玲,http://www.appledaily.com.tw/appledaily/article/headline/20150603/36585334,http://search.appledaily.com.tw/charity/projdetail/proj/A3670
A3673,2015/06/02,2015/07/06,625969,856,顧家男撞癱 幸福走了樣,楊光翔,http://www.appledaily.com.tw/appledaily/article/headline/20150602/36583553,http://search.appledaily.com.tw/charity/projdetail/proj/A3673
A3671,2015/06/01,2015/07/06,859083,1059,父罹癌 憨女洗碗養全家,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150601/36581709,http://search.appledaily.com.tw/charity/projdetail/proj/A3671
A3674,2015/05/31,2015/07/03,783041,930,少年忍腰痛 搬貨養5口,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150531/36580836,http://search.appledaily.com.tw/charity/projdetail/proj/A3674
A3672,2015/05/29,2015/07/04,891016,1117,煮飯餵藥 童顧殘父癌母,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150529/36576477,http://search.appledaily.com.tw/charity/projdetail/proj/A3672
A3669,2015/05/28,2015/06/29,803960,1012,國三女喪母 助父抗癌魔,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150528/36574480,http://search.appledaily.com.tw/charity/projdetail/proj/A3669
A3668,2015/05/27,2015/06/29,898827,1040,3童顧病母 「怕看不到她」,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150527/36572587,http://search.appledaily.com.tw/charity/projdetail/proj/A3668
A3667,2015/05/26,2015/06/29,610192,851,癌男切左頰 嘆拖垮一家,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150526/36570242,http://search.appledaily.com.tw/charity/projdetail/proj/A3667
A3666,2015/05/25,2015/06/26,760579,994,1家3中風 嬤嘆揪艱苦,楊光翔,http://www.appledaily.com.tw/appledaily/article/headline/20150525/36568669,http://search.appledaily.com.tw/charity/projdetail/proj/A3666
A3665,2015/05/22,2015/06/26,806583,1048,癌爺獨養孫女 盼「看她長大」,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150522/36564037,http://search.appledaily.com.tw/charity/projdetail/proj/A3665
A3664,2015/05/21,2015/06/23,628260,901,嬤上夜班養孫 咬牙苦撐,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150521/36561634,http://search.appledaily.com.tw/charity/projdetail/proj/A3664
A3663,2015/05/20,2015/06/23,644632,848,撐家男罹癌 「大樹倒了」,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150520/36559129,http://search.appledaily.com.tw/charity/projdetail/proj/A3663
A3662,2015/05/19,2015/06/23,764376,1000,養父母病癱 國二生扛家,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150519/36557577,http://search.appledaily.com.tw/charity/projdetail/proj/A3662
A3660,2015/05/18,2015/06/23,871601,1057,癌魔蝕母 小六女抱媽哭,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150518/36555906,http://search.appledaily.com.tw/charity/projdetail/proj/A3660
A3661,2015/05/17,2015/06/23,498428,737,腦麻男 掛紙板賣糖,攝影,http://www.appledaily.com.tw/appledaily/article/headline/20150517/36554651,http://search.appledaily.com.tw/charity/projdetail/proj/A3661
A3659,2015/05/15,2015/06/18,777611,965,癌父倒下 3兒代工攤家計,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150515/36550725,http://search.appledaily.com.tw/charity/projdetail/proj/A3659
A3658,2015/05/14,2015/06/15,681808,921,顧老母癱兄 癌男累到垮,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150514/36548367,http://search.appledaily.com.tw/charity/projdetail/proj/A3658
A3657,2015/05/13,2015/06/15,670388,939,癌父累垮 16歲兒撐家,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150513/36546246,http://search.appledaily.com.tw/charity/projdetail/proj/A3657
A3656,2015/05/12,2015/06/15,585897,813,12歲女中風癱床 父不捨,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150512/36544405,http://search.appledaily.com.tw/charity/projdetail/proj/A3656
A3655,2015/05/11,2015/06/15,765801,974,盲翁罹癌 憂憨妻無依,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150511/36543065,http://search.appledaily.com.tw/charity/projdetail/proj/A3655
A3654,2015/05/08,2015/06/15,730174,955,顧病母癱兒 老翁兩頭燒,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150508/36537927,http://search.appledaily.com.tw/charity/projdetail/proj/A3654
A3653,2015/05/07,2015/06/08,808216,1031,難顧癌夫3女 婦：山窮水盡,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150507/36535764,http://search.appledaily.com.tw/charity/projdetail/proj/A3653
A3652,2015/05/06,2015/06/08,645220,912,單親媽罹雙癌 養兒陷恐慌,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150506/36532694,http://search.appledaily.com.tw/charity/projdetail/proj/A3652
A3651,2015/05/05,2015/06/08,596183,791,小六女中風 「我想上學」,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150505/36530636,http://search.appledaily.com.tw/charity/projdetail/proj/A3651
A3650,2015/05/04,2015/06/08,713194,967,婦顧癌夫 苦撐４口家,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150504/36529349,http://search.appledaily.com.tw/charity/projdetail/proj/A3650
A3648,2015/05/01,2015/06/08,547333,742,妻兒聲聲喚 中風男醒了,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150501/36524511,http://search.appledaily.com.tw/charity/projdetail/proj/A3648
A3649,2015/04/30,2015/05/31,771839,949,怕母悲 11歲女癌痛忍淚,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150430/36521749,http://search.appledaily.com.tw/charity/projdetail/proj/A3649
A3647,2015/04/29,2015/06/01,600744,859,癱兒奇蹟醒 嬤怕沒命顧,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150429/36518867,http://search.appledaily.com.tw/charity/projdetail/proj/A3647
A3646,2015/04/28,2015/05/29,776372,1036,癌母3度截肢 單腿扛家,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150428/36517223,http://search.appledaily.com.tw/charity/projdetail/proj/A3646
A3644,2015/04/27,2015/05/29,605659,893,病妻顧癌夫 4口擠矮房,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150427/36515592,http://search.appledaily.com.tw/charity/projdetail/proj/A3644
A3645,2015/04/24,2015/05/30,784766,1005,2幼女推輪椅 送跛母就醫,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150424/36510046,http://search.appledaily.com.tw/charity/projdetail/proj/A3645
A3643,2015/04/23,2015/05/29,772468,973,妻顧癌夫2兒 餐餐吃白麵,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150423/36508349,http://search.appledaily.com.tw/charity/projdetail/proj/A3643
A3642,2015/04/22,2015/05/25,762554,962,顧老殘幼 男1天睡4小時,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150422/36505786,http://search.appledaily.com.tw/charity/projdetail/proj/A3642
A3641,2015/04/21,2015/05/25,929450,1046,6口擠陋屋 雨水拌飯吃,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150421/36504053,http://search.appledaily.com.tw/charity/projdetail/proj/A3641
A3640,2015/04/20,2015/05/25,693099,894,2子年幼 妻哭求癌夫撐下去,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150420/36502353,http://search.appledaily.com.tw/charity/projdetail/proj/A3640
A3639,2015/04/17,2015/05/25,1054258,1179,國三生扛家 顧癌父病嬤,孫敏聿,http://www.appledaily.com.tw/appledaily/article/headline/20150417/36496909,http://search.appledaily.com.tw/charity/projdetail/proj/A3639
A3637,2015/04/16,2015/05/25,699316,979,單親癌母：為憨兒拚命活,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150416/36494966,http://search.appledaily.com.tw/charity/projdetail/proj/A3637
A3638,2015/04/15,2015/05/25,864549,1099,父撞癱 2稚子嗷嗷待哺,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150415/36492804,http://search.appledaily.com.tw/charity/projdetail/proj/A3638
A3636,2015/04/14,2015/05/19,1067622,1132,單親癌婦 為稚兒苦熬,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150414/36491199,http://search.appledaily.com.tw/charity/projdetail/proj/A3636
A3635,2015/04/13,2015/05/19,886312,1056,夫癱又喪2子 嬤只為孫而活,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150413/36489683,http://search.appledaily.com.tw/charity/projdetail/proj/A3635
A3634,2015/04/12,2015/05/19,649785,809,癱孫甦醒 爺嬤苦無醫費,孫敏聿,http://www.appledaily.com.tw/appledaily/article/headline/20150412/36488309,http://search.appledaily.com.tw/charity/projdetail/proj/A3634
A3633,2015/04/10,2015/05/19,805981,1040,單親母抗癌 為幼女而活,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150410/36484549,http://search.appledaily.com.tw/charity/projdetail/proj/A3633
A3632,2015/04/09,2015/05/19,625993,910,嬤跪求折壽 盼讓癌子活,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150409/36482585,http://search.appledaily.com.tw/charity/projdetail/proj/A3632
A3631,2015/04/08,2015/05/19,847915,1131,癌父掛心罕病女 拼到底,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150408/36480274,http://search.appledaily.com.tw/charity/projdetail/proj/A3631
A3630,2015/04/07,2015/05/08,675131,925,癌男扛家 「病了責任還在」,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150407/36478558,http://search.appledaily.com.tw/charity/projdetail/proj/A3630
A3629,2015/04/06,2015/05/09,460455,749,病夫喚昏迷妻 快醒來,孫敏聿,http://www.appledaily.com.tw/appledaily/article/headline/20150406/36476998,http://search.appledaily.com.tw/charity/projdetail/proj/A3629
A3628,2015/04/03,2015/05/08,533497,805,癌男垂淚 憂妻女沒人靠,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150403/36472234,http://search.appledaily.com.tw/charity/projdetail/proj/A3628
A3627,2015/04/02,2015/05/08,669703,904,女兒才出生 少婦竟罹癌,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150402/36470118,http://search.appledaily.com.tw/charity/projdetail/proj/A3627
A3626,2015/04/01,2015/05/09,865444,1064,少女煮飯燒柴 顧癱病爺嬤,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150401/36467699,http://search.appledaily.com.tw/charity/projdetail/proj/A3626
A3625,2015/03/31,2015/05/08,642573,927,4口3病重「沒法賺錢」,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150331/36466093,http://search.appledaily.com.tw/charity/projdetail/proj/A3625
A3624,2015/03/30,2015/05/05,1178763,1275,父逝 母精障 11歲童無依,孫敏聿,http://www.appledaily.com.tw/appledaily/article/headline/20150330/36464453,http://search.appledaily.com.tw/charity/projdetail/proj/A3624
A3623,2015/03/27,2015/05/01,659295,908,癌妹顧癱兄 「我死了怎辦」,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150327/36458817,http://search.appledaily.com.tw/charity/projdetail/proj/A3623
A3622,2015/03/26,2015/04/30,665097,964,妻摔癱 殘父病子泡麵果腹,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150326/36456351,http://search.appledaily.com.tw/charity/projdetail/proj/A3622
A3621,2015/03/25,2015/04/29,795321,939,癌女顧母「別讓我先走」,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150325/36454146,http://search.appledaily.com.tw/charity/projdetail/proj/A3621
A3620,2015/03/24,2015/04/28,631115,896,母病兒癱 婦兼差扛7口,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150324/36452445,http://search.appledaily.com.tw/charity/projdetail/proj/A3620
A3619,2015/03/23,2015/04/28,873802,1064,癌夫顧憨妻4子 撐不下,孫敏聿,http://www.appledaily.com.tw/appledaily/article/headline/20150323/36450846,http://search.appledaily.com.tw/charity/projdetail/proj/A3619
